attributed_touch_type,attributed_touch_time,install_time,event_name,attribute_id,media_source,channel,campaign,event_source,is_retargeting,platform,app_version,sdk_version,app_name
click,2022-07-08,2022-07-08,install,attribute-6afb290d-e9f4-4035-b175-650ed03464a9,Facebook Ads,Facebook,SEOUL,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-09,2022-07-09,install,attribute-74297195-5fb1-4dfc-848b-475dc0048c51,Facebook Ads,Facebook,LC_Guro-dong,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-09,2022-07-09,install,attribute-0d6721ae-5d95-4aec-a477-694706dc5abf,Facebook Ads,Facebook,LC_Mok-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-09,2022-07-09,install,attribute-8dba47fd-dd49-4459-b067-621ff93a9f15,Facebook Ads,Facebook,LC_Mok-dong,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-09,2022-07-09,install,attribute-02c049b4-e104-40cc-83e8-155e2cb5a6f4,Facebook Ads,Facebook,LC_Mok-dong,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-09,2022-07-09,install,attribute-0007c37c-cfcf-40d6-ba15-d0f2abb54de3,Facebook Ads,Facebook,LC_Sindorim-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-09,2022-07-09,install,attribute-a5fef6d0-412c-49d8-b444-4936c83b078e,Facebook Ads,Facebook,SEOUL,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-09,2022-07-09,install,attribute-d5ff87d6-c543-43bc-aa0f-acd4325abf5e,Facebook Ads,Facebook,SEOUL,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-10,2022-07-10,install,attribute-6e14d174-5240-4669-9d9c-8ba349bc1731,Facebook Ads,Facebook,LC_Guro-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-10,2022-07-10,install,attribute-d1b719fd-64f2-435d-81a2-1c6cf4354b4d,Facebook Ads,Facebook,LC_Guro-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-10,2022-07-10,install,attribute-b7dd219e-bc3c-4d38-855a-b241a9f30726,Facebook Ads,Facebook,LC_Mok-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-10,2022-07-10,install,attribute-496ed5e3-f6d8-4d73-adfc-5b481c0c68c4,Facebook Ads,Facebook,LC_Mok-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-10,2022-07-10,install,attribute-d0ca3298-870b-4482-a90a-b55f822ad8ce,Facebook Ads,Facebook,SEOUL,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-10,2022-07-10,install,attribute-686f3067-e4ec-4778-85f0-351c448eb7ce,Facebook Ads,Facebook,SEOUL,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-10,2022-07-10,install,attribute-197f05de-89ae-447d-b3c0-cd89596179b2,Facebook Ads,Facebook,SEOUL,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-10,2022-07-10,install,attribute-efd4e455-3691-4e17-b01d-971e2a91915a,Facebook Ads,Facebook,SEOUL,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-10,2022-07-10,install,attribute-65acd0a6-4bdb-4cb2-8604-d9981eae5806,Facebook Ads,Facebook,SEOUL,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-11,2022-07-11,install,attribute-45c7f409-2d9d-43f9-93d5-578a630e24ee,Facebook Ads,Facebook,LC_Guro-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-11,2022-07-11,install,attribute-48b499bc-aad5-4388-850a-2eefaeecfcf8,Facebook Ads,Facebook,LC_Guro-dong,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-11,2022-07-11,install,attribute-08ffe7a8-e790-4d29-8f6c-df31a28451a4,Facebook Ads,Facebook,LC_Mok-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-11,2022-07-11,install,attribute-70b1de48-c00e-4e5e-9cef-461fd558e1a1,Facebook Ads,Facebook,LC_Mok-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-11,2022-07-11,install,attribute-05387d1c-4322-4d63-9e1f-30382825a442,Facebook Ads,Facebook,LC_Sindorim-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-11,2022-07-11,install,attribute-ae1f097e-fe43-43a0-9478-687336d91799,Facebook Ads,Facebook,LC_Sindorim-dong,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-11,2022-07-11,install,attribute-f963b59e-819a-46fc-ae5f-af3cf35debaa,Facebook Ads,Facebook,SEOUL,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-11,2022-07-11,install,attribute-4217f092-96f1-4ea6-b4b0-62bb480aba53,Facebook Ads,Facebook,SEOUL,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-11,2022-07-11,install,attribute-d4cb0183-b04d-4170-bc60-4f73f099bc94,Facebook Ads,Facebook,SEOUL,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-11,2022-07-11,install,attribute-c420a2bf-2571-4bbd-ad31-4473d5385dbc,Facebook Ads,Facebook,SEOUL,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-11,2022-07-11,install,attribute-2c6ce429-ce1c-4c27-82a7-5c0dad2938d1,Facebook Ads,Facebook,SEOUL,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-11,2022-07-11,install,attribute-5e6b2815-3096-4b11-98ef-883732be25b7,Facebook Ads,Facebook,SEOUL,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-11,2022-07-11,install,attribute-c47f6223-da56-4fda-9b68-4b5b65b58e2a,Facebook Ads,Facebook,SEOUL,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-12,2022-07-12,install,attribute-fe7d029c-ed66-42de-9d06-ee2c8be904d8,Facebook Ads,Facebook,LC_Guro-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-12,2022-07-12,install,attribute-332cc4fb-f5bf-4f6f-80ad-e753002a8667,Facebook Ads,Facebook,LC_Guro-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-12,2022-07-12,install,attribute-e0effdcd-b791-4528-9c7d-ebca4dfa1be8,Facebook Ads,Facebook,LC_Guro-dong,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-12,2022-07-12,install,attribute-c4e44481-8e29-4da3-a40a-dd4b0f129e5e,Facebook Ads,Facebook,LC_Guro-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-12,2022-07-12,install,attribute-37135850-fb77-4e76-9b9c-549624f8bbfb,Facebook Ads,Facebook,LC_Mullae-dong,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-12,2022-07-12,install,attribute-996b86b1-aeb8-414f-aee2-5dba5cf122cf,Facebook Ads,Facebook,LC_Sindorim-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-12,2022-07-12,install,attribute-2a8ccab4-b8b5-4afa-a797-788ecf72d982,Facebook Ads,Facebook,LC_Sindorim-dong,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-12,2022-07-12,install,attribute-62e5543a-a3c0-4166-8ced-1df5f986fd44,Facebook Ads,Facebook,LC_Sindorim-dong,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-12,2022-07-12,install,attribute-176412ce-94f5-4cb4-be65-dbab26463727,Facebook Ads,Facebook,SEOUL,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-13,2022-07-13,install,attribute-e488a3a5-eb4b-45ad-a609-f40cae912426,Facebook Ads,Facebook,LC_Guro-dong,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-13,2022-07-13,install,attribute-b57e70a3-2f04-4109-b3dc-da186bff3cbd,Facebook Ads,Facebook,LC_Guro-dong,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-13,2022-07-13,install,attribute-5515cc7a-5caa-458f-a5dc-75d44f6b9924,Facebook Ads,Facebook,LC_Guro-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-13,2022-07-13,install,attribute-6b166957-6d49-4d28-bc73-5663df957271,Facebook Ads,Facebook,LC_Guro-dong,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-13,2022-07-13,install,attribute-b47789d9-7dc1-44dd-8f1d-e78762c797c4,Facebook Ads,Facebook,LC_Mok-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-13,2022-07-13,install,attribute-7b1dcd13-1038-4f22-b6db-1408ad3225af,Facebook Ads,Facebook,LC_Mok-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-13,2022-07-13,install,attribute-22e79265-e4f7-40bc-8f99-120f36eea6b9,Facebook Ads,Facebook,LC_Mok-dong,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-13,2022-07-13,install,attribute-8614aefd-ebba-4877-a5f1-2140e9f2e28d,Facebook Ads,Facebook,LC_Mullae-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-13,2022-07-13,install,attribute-5bab1137-45be-430e-8537-f0456456486d,Facebook Ads,Facebook,LC_Sindorim-dong,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-13,2022-07-13,install,attribute-6f34ff18-0914-4c7d-8b99-4e15d4bf2a06,Facebook Ads,Facebook,SEOUL,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-13,2022-07-13,install,attribute-205aa66e-1635-4197-a2a8-d6085acaf721,Facebook Ads,Facebook,SEOUL,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-13,2022-07-13,install,attribute-711a4898-1943-4f3f-ba93-2d1d12c8281e,Facebook Ads,Facebook,SEOUL,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-13,2022-07-13,install,attribute-893e46f6-6d54-4d23-8ec5-538778674ab5,Facebook Ads,Facebook,SEOUL,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-13,2022-07-13,install,attribute-5f351ac0-fa61-4619-a1b6-cb4f87a202d6,Facebook Ads,Facebook,SEOUL,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-13,2022-07-13,install,attribute-0833bc42-f91c-46be-8cf0-73437df15241,Facebook Ads,Facebook,SEOUL,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-13,2022-07-13,install,attribute-4c194a71-d405-41ba-8dd8-7bf9b56767cb,Facebook Ads,Facebook,SEOUL,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-13,2022-07-13,install,attribute-1b8d34ba-192d-4da3-bc50-4473c5e7c749,Facebook Ads,Facebook,SEOUL,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-14,2022-07-14,install,attribute-7ff130c4-1103-4908-97fd-c4080870a8f5,Facebook Ads,Facebook,LC_Guro-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-14,2022-07-14,install,attribute-25134f11-95b6-41e6-adfa-80990b058fc3,Facebook Ads,Facebook,LC_Sindorim-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-14,2022-07-14,install,attribute-f2797428-3efc-41a7-9e6f-cd7c2d2e5fa9,Facebook Ads,Facebook,LC_Sindorim-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-14,2022-07-14,install,attribute-f60f68fa-30f2-4d1a-bfd4-a049e3778948,Facebook Ads,Facebook,SEOUL,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-14,2022-07-14,install,attribute-e6dec9ca-a294-4636-8843-8ab027e68d9d,Facebook Ads,Facebook,SEOUL,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-14,2022-07-14,install,attribute-4e40740f-bc09-4824-ac18-d52e28e42e9d,Facebook Ads,Facebook,SEOUL,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-15,2022-07-15,install,attribute-06d7c2e6-9aef-4d40-a21d-3a50ec2a9e9b,Facebook Ads,Facebook,LC_Guro-dong,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-15,2022-07-15,install,attribute-0fb2ee90-3c3a-4498-bc3e-2c5a547e8017,Facebook Ads,Facebook,LC_Guro-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-15,2022-07-15,install,attribute-fe9d4924-0b7e-4d42-a2e1-96d7b16a6b82,Facebook Ads,Facebook,LC_Mok-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-15,2022-07-15,install,attribute-60324ea8-688b-4207-a5f7-f08d5d38ba84,Facebook Ads,Facebook,LC_Mok-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-15,2022-07-15,install,attribute-3f9dd9b5-493d-4d83-bfbc-dd6ccbe7258f,Facebook Ads,Facebook,LC_Mok-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-15,2022-07-15,install,attribute-1c44d5f1-69ae-4457-8863-68229acb09f0,Facebook Ads,Facebook,LC_Sindorim-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-15,2022-07-15,install,attribute-0d23db94-8010-46c1-bd9f-b2231803aa42,Facebook Ads,Facebook,SEOUL,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-15,2022-07-15,install,attribute-02b4ea2c-7b9c-4564-8917-89d158d10728,Facebook Ads,Facebook,SEOUL,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-15,2022-07-15,install,attribute-6042a47f-7074-41fa-89d9-5b271abdfbaa,Facebook Ads,Facebook,SEOUL,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-16,2022-07-16,install,attribute-2eb08fbc-62a7-43f5-bdc1-e53360413629,Facebook Ads,Facebook,LC_Guro-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-16,2022-07-16,install,attribute-6e9cf5e8-e0f3-471f-94e9-51d2be7835fd,Facebook Ads,Facebook,LC_Guro-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-16,2022-07-16,install,attribute-c27edb52-3a14-4009-b2ab-83799861f5c4,Facebook Ads,Facebook,LC_Guro-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-16,2022-07-16,install,attribute-42391ae4-f524-4926-878d-fec820cff335,Facebook Ads,Facebook,LC_Mok-dong,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-16,2022-07-16,install,attribute-9e31bde8-eea4-4c59-b394-b80b2f68967b,Facebook Ads,Facebook,LC_Mok-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-16,2022-07-16,install,attribute-5b80a411-c285-4750-b255-ffc159f3ee85,Facebook Ads,Facebook,SEOUL,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-16,2022-07-16,install,attribute-ec0631c3-1e0a-487b-8afa-c00ff1d5fc7c,Facebook Ads,Facebook,SEOUL,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-16,2022-07-16,install,attribute-852c1a9d-c983-461d-96e7-83af5ccf40b4,Facebook Ads,Facebook,SEOUL,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-16,2022-07-16,install,attribute-574b1711-5435-4984-a317-3cd698548e97,Facebook Ads,Facebook,SEOUL,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-17,2022-07-17,install,attribute-d3fed582-57f1-4178-af01-24ae4b5d4898,Facebook Ads,Facebook,LC_Guro-dong,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-17,2022-07-17,install,attribute-0ab2bfcc-7ff6-4de7-86db-9b8f5de79735,Facebook Ads,Facebook,LC_Guro-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-17,2022-07-17,install,attribute-b63b065c-9f1b-4d51-af46-870161d175dd,Facebook Ads,Facebook,LC_Guro-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-17,2022-07-17,install,attribute-dc6ec5b6-dbff-40aa-95cb-4b694a02f6f0,Facebook Ads,Facebook,LC_Mok-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-17,2022-07-17,install,attribute-88db8c41-1150-4bc9-a7b1-080efaf50c64,Facebook Ads,Facebook,LC_Mok-dong,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-17,2022-07-17,install,attribute-243e3719-c6aa-47a0-85cb-7b750b036d68,Facebook Ads,Facebook,LC_Mok-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-17,2022-07-17,install,attribute-bab54f86-a0fd-4ce2-8a64-c0e18f27d511,Facebook Ads,Facebook,LC_Mok-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-17,2022-07-17,install,attribute-5eb3d1af-afdf-4ee9-85ea-bd7e6643e875,Facebook Ads,Facebook,LC_Sindorim-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-17,2022-07-17,install,attribute-16369c51-8000-4d89-9ba2-a0b1f2e03298,Facebook Ads,Facebook,SEOUL,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-17,2022-07-17,install,attribute-8f877b28-b033-44c1-973c-a707464a3a93,Facebook Ads,Facebook,SEOUL,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-17,2022-07-17,install,attribute-261e7c04-ee77-460e-91fc-e5e99a816b0b,Facebook Ads,Facebook,SEOUL,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-17,2022-07-17,install,attribute-b5a09037-0699-428b-9790-0881dee472b2,Facebook Ads,Facebook,SEOUL,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-18,2022-07-18,install,attribute-c78607c3-ff67-4726-bd90-f1e2d9d8446f,Facebook Ads,Facebook,LC_Guro-dong,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-18,2022-07-18,install,attribute-f9053ea4-b2b8-4797-b92e-06c84722db8e,Facebook Ads,Facebook,LC_Guro-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-18,2022-07-18,install,attribute-de1e7e10-5752-49c0-b29f-ef7dd1cbd00d,Facebook Ads,Facebook,LC_Mok-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-18,2022-07-18,install,attribute-6f087d3f-d783-4de2-bf2f-705b60dcb78d,Facebook Ads,Facebook,LC_Mok-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-18,2022-07-18,install,attribute-94c83f35-a80b-4793-8114-4a371da69c32,Facebook Ads,Facebook,SEOUL,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-18,2022-07-18,install,attribute-6434d8a5-58f6-47a7-bfe4-88e44f0fd7bf,Facebook Ads,Facebook,SEOUL,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-18,2022-07-18,install,attribute-9517b317-0552-4fea-a9b3-61ac07551fc1,Facebook Ads,Facebook,SEOUL,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-19,2022-07-19,install,attribute-f849efd8-2d76-4ffb-b72a-24183e5e9147,Facebook Ads,Facebook,LC_Guro-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-19,2022-07-19,install,attribute-df1010b3-012e-4d26-ada6-32bb1e6bb860,Facebook Ads,Facebook,LC_Guro-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-19,2022-07-19,install,attribute-f244b341-d772-479d-b4d4-17c35a61f307,Facebook Ads,Facebook,LC_Guro-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-19,2022-07-19,install,attribute-5fcd7cd2-ca75-4e53-b8b4-f70a0fc67221,Facebook Ads,Facebook,LC_Guro-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-19,2022-07-19,install,attribute-15abbd4a-2175-4b17-b435-3a560aae7ea9,Facebook Ads,Facebook,LC_Guro-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-19,2022-07-19,install,attribute-c7dc2ce7-57cf-4e80-bc6b-85d654821696,Facebook Ads,Facebook,LC_Guro-dong,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-19,2022-07-19,install,attribute-9984e86d-f4c9-4a18-8e60-2f78ff2ab935,Facebook Ads,Facebook,LC_Guro-dong,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-19,2022-07-19,install,attribute-518a760a-5b09-47f4-9479-5d814174fb27,Facebook Ads,Facebook,LC_Guro-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-19,2022-07-19,install,attribute-3a3f2024-a779-4a23-9e16-a6f1b08e4f80,Facebook Ads,Facebook,LC_Guro-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-19,2022-07-19,install,attribute-8273c44b-5195-4ad4-ab68-1881ad2e7a02,Facebook Ads,Facebook,LC_Mok-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-19,2022-07-19,install,attribute-69349159-7109-48c2-9894-566f969f5514,Facebook Ads,Facebook,LC_Mok-dong,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-19,2022-07-19,install,attribute-f38dd336-2b90-429b-952c-3050729ec80d,Facebook Ads,Facebook,LC_Mok-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-19,2022-07-19,install,attribute-2e363e6c-f6b8-4f73-a24b-b95d3990b6e2,Facebook Ads,Facebook,LC_Mok-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-19,2022-07-19,install,attribute-9a118154-e608-47a0-9d01-d58d1d56e8bc,Facebook Ads,Facebook,LC_Sindorim-dong,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-19,2022-07-19,install,attribute-4e83003e-85cc-4f76-9cef-313da88d101b,Facebook Ads,Facebook,LC_Sindorim-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-19,2022-07-19,install,attribute-395f0cf5-6879-4d33-821a-44465bf8ddb9,Facebook Ads,Facebook,SEOUL,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-19,2022-07-19,install,attribute-e24a3355-0ebf-4381-9ccc-c9be74f4544f,Facebook Ads,Facebook,SEOUL,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-20,2022-07-20,install,attribute-d8ac89e3-4f5c-405e-9b93-8334b45e50ce,Facebook Ads,Facebook,LC_Guro-dong,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-20,2022-07-20,install,attribute-0732f5e8-a9ba-4d4c-b6bc-2c755b15f82d,Facebook Ads,Facebook,LC_Guro-dong,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-20,2022-07-20,install,attribute-14603f8f-9620-453d-9ef0-48a128c660d2,Facebook Ads,Facebook,LC_Guro-dong,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-20,2022-07-20,install,attribute-108e25db-7815-4dc8-8705-046fd4dec309,Facebook Ads,Facebook,LC_Guro-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-20,2022-07-20,install,attribute-affa209b-8ab4-4b13-b3d9-75d2c9be593d,Facebook Ads,Facebook,LC_Mok-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-20,2022-07-20,install,attribute-165d4162-df0c-4a14-89b5-94d4b51a1de5,Facebook Ads,Facebook,LC_Mok-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-20,2022-07-20,install,attribute-87f0a879-3ab9-4e7d-874f-67e769ebe7fa,Facebook Ads,Facebook,LC_Mok-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-20,2022-07-20,install,attribute-5ffc833a-e82a-4299-a220-e4323ffd500a,Facebook Ads,Facebook,LC_Mok-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-20,2022-07-20,install,attribute-6aa234f8-ab46-4272-8329-80a02cfcb465,Facebook Ads,Facebook,LC_Mok-dong,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-20,2022-07-20,install,attribute-89a721de-19a5-4b87-b24d-962935f7d5be,Facebook Ads,Facebook,LC_Sindorim-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-07-20,2022-07-20,install,attribute-da71ac85-b62d-4eca-b72d-e6a2a4ecc4a1,Facebook Ads,Facebook,LC_Sindorim-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
